"pop_1","pop_2","dist","Binomial","Longitude1","Latitude1","Longitude2","Latitude2","first_year1","last_year1","first_year2","last_year2","cost"
"Canis_latrans-19","Canis_latrans-10",3029.60841614799,"Canis_latrans",-138.41045,61.027592,-99.00028,46.00028,1988,2013,1960,1993,18611181.2191961
"Canis_latrans-12","Canis_latrans-11",933.209099543192,"Canis_latrans",-99.53028,47.5125,-89.40861,43.06917,1960,1993,1987,2005,6620006.88680415
"Canis_latrans-13","Canis_latrans-11",1101.83201065236,"Canis_latrans",-102.49139,46.54917,-89.40861,43.06917,1960,1993,1987,2005,6820402.47025042
"Canis_latrans-15","Canis_latrans-11",1791.59929565147,"Canis_latrans",-106.8075,34.33639,-89.40861,43.06917,1992,2001,1987,2005,11713984.1605409
"Canis_latrans-19","Canis_latrans-11",3778.84346234817,"Canis_latrans",-138.41045,61.027592,-89.40861,43.06917,1988,2013,1987,2005,23871878.0701349
"Canis_latrans-13","Canis_latrans-12",248.934181890227,"Canis_latrans",-102.49139,46.54917,-99.53028,47.5125,1960,1993,1960,1993,1338870.18598491
"Canis_latrans-15","Canis_latrans-12",1587.58360140616,"Canis_latrans",-106.8075,34.33639,-99.53028,47.5125,1992,2001,1960,1993,11145428.8723286
"Canis_latrans-19","Canis_latrans-12",2879.23720741444,"Canis_latrans",-138.41045,61.027592,-99.53028,47.5125,1988,2013,1960,1993,18039927.6642074
"Canis_latrans-15","Canis_latrans-13",1407.25385032008,"Canis_latrans",-106.8075,34.33639,-102.49139,46.54917,1992,2001,1960,1993,9988832.84182802
"Canis_latrans-19","Canis_latrans-13",2804.21552855107,"Canis_latrans",-138.41045,61.027592,-102.49139,46.54917,1988,2013,1960,1993,17354021.744362
"Canis_latrans-19","Canis_latrans-15",3726.45575602933,"Canis_latrans",-138.41045,61.027592,-106.8075,34.33639,1988,2013,1992,2001,25296099.2608785
"Canis_lupus-3","Canis_lupus-2",1748.00867681076,"Canis_lupus",-111.05583,44.49667,-88.83333,48.00056,1987,2001,1959,2003,9337596.22460315
"Canis_lupus-4","Canis_lupus-2",235.858775987958,"Canis_lupus",-92,48,-88.83333,48.00056,1975,1984,1959,2003,1595826.82489763
"Canis_lupus-5","Canis_lupus-2",4033.38954536207,"Canis_lupus",-150.5,63.32972,-88.83333,48.00056,1986,1998,1959,2003,21684618.2407227
"Canis_lupus-6","Canis_lupus-2",901.838637047391,"Canis_lupus",-76.874151,47.166578,-88.83333,48.00056,1983,1997,1959,2003,6236841.47681291
"Canis_lupus-7","Canis_lupus-2",1089.15444486742,"Canis_lupus",-74.490808,46.723904,-88.83333,48.00056,1983,1997,1959,2003,7156776.47517298
"Canis_lupus-8","Canis_lupus-2",1043.5416032894,"Canis_lupus",-75.321761,46.145838,-88.83333,48.00056,1989,1997,1959,2003,6978881.22507259
"Canis_lupus-9","Canis_lupus-2",1179.90607133023,"Canis_lupus",-73.354865,46.481708,-88.83333,48.00056,1985,1997,1959,2003,7806024.75123919
"Canis_lupus-10","Canis_lupus-2",1195.12099613893,"Canis_lupus",-72.992232,46.96733,-88.83333,48.00056,1983,1997,1959,2003,7780818.15490623
"Canis_lupus-11","Canis_lupus-2",1255.60338678761,"Canis_lupus",-72.168755,47.006447,-88.83333,48.00056,1983,1997,1959,2003,7981162.97904667
"Canis_lupus-12","Canis_lupus-2",1310.34766310554,"Canis_lupus",-71.249968,47.750004,-88.83333,48.00056,1985,1997,1959,2003,8296760.61278019
"Canis_lupus-13","Canis_lupus-2",1611.928371347,"Canis_lupus",-66.890519,50.02395,-88.83333,48.00056,1990,1997,1959,2003,9769268.05127878
"Canis_lupus-14","Canis_lupus-2",1133.62985458577,"Canis_lupus",-73.512303,49.07891,-88.83333,48.00056,1983,1993,1959,2003,7856874.6077132
"Canis_lupus-16","Canis_lupus-2",1993.21919005978,"Canis_lupus",-116.185553,51.508146,-88.83333,48.00056,1985,2008,1959,2003,12273296.7499758
"Canis_lupus-5","Canis_lupus-3",3242.39179656492,"Canis_lupus",-150.5,63.32972,-111.05583,44.49667,1986,1998,1987,2001,19679026.2820898
"Canis_lupus-6","Canis_lupus-3",2646.4690409544,"Canis_lupus",-76.874151,47.166578,-111.05583,44.49667,1983,1997,1987,2001,14713906.9035723
"Canis_lupus-7","Canis_lupus-3",2832.41036842892,"Canis_lupus",-74.490808,46.723904,-111.05583,44.49667,1983,1997,1987,2001,15584377.6456087
"Canis_lupus-8","Canis_lupus-3",2779.3516497543,"Canis_lupus",-75.321761,46.145838,-111.05583,44.49667,1989,1997,1987,2001,15067665.0872758
"Canis_lupus-9","Canis_lupus-3",2922.44012483912,"Canis_lupus",-73.354865,46.481708,-111.05583,44.49667,1985,1997,1987,2001,16148819.0478974
"Canis_lupus-10","Canis_lupus-3",2941.16135270101,"Canis_lupus",-72.992232,46.96733,-111.05583,44.49667,1983,1997,1987,2001,16249599.1531206
"Canis_lupus-11","Canis_lupus-3",3002.25898791778,"Canis_lupus",-72.168755,47.006447,-111.05583,44.49667,1983,1997,1987,2001,16458228.405806
"Canis_lupus-12","Canis_lupus-3",3058.29466845022,"Canis_lupus",-71.249968,47.750004,-111.05583,44.49667,1985,1997,1987,2001,16848754.0861245
"Canis_lupus-13","Canis_lupus-3",3342.28690900553,"Canis_lupus",-66.890519,50.02395,-111.05583,44.49667,1990,1997,1987,2001,18438212.887975
"Canis_lupus-14","Canis_lupus-3",2876.15169475445,"Canis_lupus",-73.512303,49.07891,-111.05583,44.49667,1983,1993,1987,2001,16525819.4444094
"Canis_lupus-16","Canis_lupus-3",868.491229345677,"Canis_lupus",-116.185553,51.508146,-111.05583,44.49667,1985,2008,1987,2001,6400082.481258
"Canis_lupus-6","Canis_lupus-4",1137.69488437698,"Canis_lupus",-76.874151,47.166578,-92,48,1983,1997,1975,1984,7240277.984985
"Canis_lupus-7","Canis_lupus-4",1324.98378844864,"Canis_lupus",-74.490808,46.723904,-92,48,1983,1997,1975,1984,8160212.98334507
"Canis_lupus-10","Canis_lupus-4",1430.90852844322,"Canis_lupus",-72.992232,46.96733,-92,48,1983,1997,1975,1984,8784254.66307832
"Canis_lupus-11","Canis_lupus-4",1491.29980393109,"Canis_lupus",-72.168755,47.006447,-92,48,1983,1997,1975,1984,8984599.48721876
"Canis_lupus-14","Canis_lupus-4",1364.50327075876,"Canis_lupus",-73.512303,49.07891,-92,48,1983,1993,1975,1984,8784050.04470392
"Canis_lupus-6","Canis_lupus-5",4692.6154225773,"Canis_lupus",-76.874151,47.166578,-150.5,63.32972,1983,1997,1986,1998,25319001.0162461
"Canis_lupus-7","Canis_lupus-5",4845.98354667128,"Canis_lupus",-74.490808,46.723904,-150.5,63.32972,1983,1997,1986,1998,26238936.0146062
"Canis_lupus-8","Canis_lupus-5",4855.71631888597,"Canis_lupus",-75.321761,46.145838,-150.5,63.32972,1989,1997,1986,1998,26599719.0290876
"Canis_lupus-9","Canis_lupus-5",4921.65253269514,"Canis_lupus",-73.354865,46.481708,-150.5,63.32972,1985,1997,1986,1998,26888184.2906724
"Canis_lupus-10","Canis_lupus-5",4897.05109393509,"Canis_lupus",-72.992232,46.96733,-150.5,63.32972,1983,1997,1986,1998,26862977.6943394
"Canis_lupus-11","Canis_lupus-5",4933.07221206322,"Canis_lupus",-72.168755,47.006447,-150.5,63.32972,1983,1997,1986,1998,27063322.5184799
"Canis_lupus-12","Canis_lupus-5",4912.59960604515,"Canis_lupus",-71.249968,47.750004,-150.5,63.32972,1985,1997,1986,1998,27018557.5791157
"Canis_lupus-13","Canis_lupus-5",4920.61878221684,"Canis_lupus",-66.890519,50.02395,-150.5,63.32972,1990,1997,1986,1998,27555424.7235641
"Canis_lupus-14","Canis_lupus-5",4691.85846063633,"Canis_lupus",-73.512303,49.07891,-150.5,63.32972,1983,1993,1986,1998,25643031.2799985
"Canis_lupus-16","Canis_lupus-5",2397.71132758965,"Canis_lupus",-116.185553,51.508146,-150.5,63.32972,1985,2008,1986,1998,13716885.8372995
"Canis_lupus-7","Canis_lupus-6",187.703154888581,"Canis_lupus",-74.490808,46.723904,-76.874151,47.166578,1983,1997,1983,1997,1010377.63357417
"Canis_lupus-8","Canis_lupus-6",164.251021392658,"Canis_lupus",-75.321761,46.145838,-76.874151,47.166578,1989,1997,1983,1997,1371160.64805561
"Canis_lupus-9","Canis_lupus-6",278.663825752016,"Canis_lupus",-73.354865,46.481708,-76.874151,47.166578,1985,1997,1983,1997,1659625.90964038
"Canis_lupus-10","Canis_lupus-6",295.148393708026,"Canis_lupus",-72.992232,46.96733,-76.874151,47.166578,1983,1997,1983,1997,1634419.31330742
"Canis_lupus-11","Canis_lupus-6",357.044428046029,"Canis_lupus",-72.168755,47.006447,-76.874151,47.166578,1983,1997,1983,1997,1834764.13744786
"Canis_lupus-12","Canis_lupus-6",428.164024133927,"Canis_lupus",-71.249968,47.750004,-76.874151,47.166578,1985,1997,1983,1997,2210078.55688277
"Canis_lupus-13","Canis_lupus-6",800.084747111923,"Canis_lupus",-66.890519,50.02395,-76.874151,47.166578,1990,1997,1983,1997,5269627.27814984
"Canis_lupus-14","Canis_lupus-6",328.161200738124,"Canis_lupus",-73.512303,49.07891,-76.874151,47.166578,1983,1993,1983,1997,2426930.04357371
"Canis_lupus-16","Canis_lupus-6",2856.49621997944,"Canis_lupus",-116.185553,51.508146,-76.874151,47.166578,1985,2008,1983,1997,17601158.9228833
"Canis_lupus-8","Canis_lupus-7",90.5802825472478,"Canis_lupus",-75.321761,46.145838,-74.490808,46.723904,1989,1997,1983,1997,672170.081757591
"Canis_lupus-9","Canis_lupus-7",90.9657674451699,"Canis_lupus",-73.354865,46.481708,-74.490808,46.723904,1985,1997,1983,1997,649248.276066206
"Canis_lupus-10","Canis_lupus-7",117.271411535575,"Canis_lupus",-72.992232,46.96733,-74.490808,46.723904,1983,1997,1983,1997,665221.507511891
"Canis_lupus-11","Canis_lupus-7",179.503752504358,"Canis_lupus",-72.168755,47.006447,-74.490808,46.723904,1983,1997,1983,1997,997265.823100927
"Canis_lupus-12","Canis_lupus-7",270.244623102194,"Canis_lupus",-71.249968,47.750004,-74.490808,46.723904,1985,1997,1983,1997,1618979.44981814
"Canis_lupus-13","Canis_lupus-7",670.917051025345,"Canis_lupus",-66.890519,50.02395,-74.490808,46.723904,1990,1997,1983,1997,4678528.17108522
"Canis_lupus-14","Canis_lupus-7",272.132274296825,"Canis_lupus",-73.512303,49.07891,-74.490808,46.723904,1983,1993,1983,1997,2043140.1032291
"Canis_lupus-16","Canis_lupus-7",3041.47426348065,"Canis_lupus",-116.185553,51.508146,-74.490808,46.723904,1985,2008,1983,1997,18521093.9212434
"Canis_lupus-9","Canis_lupus-8",155.781861365049,"Canis_lupus",-73.354865,46.481708,-75.321761,46.145838,1985,1997,1989,1997,1305335.37548232
"Canis_lupus-10","Canis_lupus-8",200.389520141665,"Canis_lupus",-72.992232,46.96733,-75.321761,46.145838,1983,1997,1989,1997,1337391.58926948
"Canis_lupus-11","Canis_lupus-8",259.568355259489,"Canis_lupus",-72.168755,47.006447,-75.321761,46.145838,1983,1997,1989,1997,1669435.90485852
"Canis_lupus-12","Canis_lupus-8",357.193212909806,"Canis_lupus",-71.249968,47.750004,-75.321761,46.145838,1985,1997,1989,1997,2291149.53157574
"Canis_lupus-13","Canis_lupus-8",760.514875595014,"Canis_lupus",-66.890519,50.02395,-75.321761,46.145838,1990,1997,1989,1997,5350698.25284281
"Canis_lupus-14","Canis_lupus-8",353.592158459132,"Canis_lupus",-73.512303,49.07891,-75.321761,46.145838,1983,1993,1989,1997,2715310.18498669
"Canis_lupus-16","Canis_lupus-8",3012.42690930025,"Canis_lupus",-116.185553,51.508146,-75.321761,46.145838,1985,2008,1989,1997,18774191.3307083
"Canis_lupus-10","Canis_lupus-9",60.730133053203,"Canis_lupus",-72.992232,46.96733,-73.354865,46.481708,1983,1997,1985,1997,411951.390884742
"Canis_lupus-11","Canis_lupus-9",107.695412757676,"Canis_lupus",-72.168755,47.006447,-73.354865,46.481708,1983,1997,1985,1997,743995.706473778
"Canis_lupus-12","Canis_lupus-9",212.963940796313,"Canis_lupus",-71.249968,47.750004,-73.354865,46.481708,1985,1997,1985,1997,1630640.43816543
"Canis_lupus-13","Canis_lupus-9",620.150332482561,"Canis_lupus",-66.890519,50.02395,-73.354865,46.481708,1990,1997,1985,1997,4506746.41661578
"Canis_lupus-14","Canis_lupus-9",289.35877580012,"Canis_lupus",-73.512303,49.07891,-73.354865,46.481708,1983,1993,1985,1997,2403235.54825644
"Canis_lupus-16","Canis_lupus-9",3131.40868818856,"Canis_lupus",-116.185553,51.508146,-73.354865,46.481708,1985,2008,1985,1997,19170342.1973096
"Canis_lupus-11","Canis_lupus-10",62.6846107375627,"Canis_lupus",-72.168755,47.006447,-72.992232,46.96733,1983,1997,1983,1997,332044.315589035
"Canis_lupus-12","Canis_lupus-10",157.639759082572,"Canis_lupus",-71.249968,47.750004,-72.992232,46.96733,1985,1997,1983,1997,1218689.04728069
"Canis_lupus-13","Canis_lupus-10",563.953066290193,"Canis_lupus",-66.890519,50.02395,-72.992232,46.96733,1990,1997,1983,1997,4094795.02573104
"Canis_lupus-14","Canis_lupus-10",238.226245021895,"Canis_lupus",-73.512303,49.07891,-72.992232,46.96733,1983,1993,1983,1997,2069136.15301585
"Canis_lupus-16","Canis_lupus-10",3132.80020486955,"Canis_lupus",-116.185553,51.508146,-72.992232,46.96733,1985,2008,1983,1997,19145135.6009766
"Canis_lupus-12","Canis_lupus-11",107.92441427308,"Canis_lupus",-71.249968,47.750004,-72.168755,47.006447,1985,1997,1983,1997,970369.263997213
"Canis_lupus-13","Canis_lupus-11",513.902304900957,"Canis_lupus",-66.890519,50.02395,-72.168755,47.006447,1990,1997,1983,1997,3762750.710142
"Canis_lupus-14","Canis_lupus-11",251.432958256939,"Canis_lupus",-73.512303,49.07891,-72.168755,47.006447,1983,1993,1983,1997,2215499.7062536
"Canis_lupus-16","Canis_lupus-11",3187.38826105608,"Canis_lupus",-116.185553,51.508146,-72.168755,47.006447,1985,2008,1983,1997,19345480.4251171
"Canis_lupus-13","Canis_lupus-12",407.1967085808,"Canis_lupus",-66.890519,50.02395,-71.249968,47.750004,1990,1997,1985,1997,3059548.72126707
"Canis_lupus-14","Canis_lupus-12",223.198588271208,"Canis_lupus",-73.512303,49.07891,-71.249968,47.750004,1983,1993,1985,1997,2031064.81340174
"Canis_lupus-16","Canis_lupus-12",3215.19725322123,"Canis_lupus",-116.185553,51.508146,-71.249968,47.750004,1985,2008,1985,1997,19661078.0588506
"Canis_lupus-14","Canis_lupus-13",489.483430214309,"Canis_lupus",-73.512303,49.07891,-66.890519,50.02395,1983,1993,1990,1997,3198446.07857544
"Canis_lupus-16","Canis_lupus-13",3408.48069952281,"Canis_lupus",-116.185553,51.508146,-66.890519,50.02395,1985,2008,1990,1997,20902001.2802704
"Canis_lupus-16","Canis_lupus-14",3003.48670554351,"Canis_lupus",-116.185553,51.508146,-73.512303,49.07891,1985,2008,1983,1993,18989607.8367049
"Cardellina_canadensis-2","Cardellina_canadensis-1",335.703699237208,"Cardellina_canadensis",-63,45,-66.75,46.5,1970,2014,1970,2014,2366111.26890135
"Cardellina_canadensis-3","Cardellina_canadensis-1",1474.51444685168,"Cardellina_canadensis",-86,50,-66.75,46.5,1970,2014,1970,2014,9055979.05692529
"Cardellina_canadensis-4","Cardellina_canadensis-1",914.103036209836,"Cardellina_canadensis",-72,54,-66.75,46.5,1970,2014,1970,2014,7239470.01485677
"Cardellina_canadensis-5","Cardellina_canadensis-1",3438.31002479142,"Cardellina_canadensis",-114.807219,55.142948,-66.75,46.5,1975,2012,1970,2014,21860727.7275386
"Cardellina_canadensis-6","Cardellina_canadensis-1",2343.06694548614,"Cardellina_canadensis",-97.404876,55.443204,-66.75,46.5,1970,2014,1970,2014,15416639.4262168
"Cardellina_canadensis-7","Cardellina_canadensis-1",338.846342238024,"Cardellina_canadensis",-62.735984,45.290147,-66.75,46.5,1970,2012,1970,2014,2441405.55426792
"Cardellina_canadensis-8","Cardellina_canadensis-1",2864.83775049836,"Cardellina_canadensis",-105.758445,55.410147,-66.75,46.5,1970,2014,1970,2014,18162356.8133314
"Cardellina_canadensis-3","Cardellina_canadensis-2",1808.65106438151,"Cardellina_canadensis",-86,50,-63,45,1970,2014,1970,2014,11422090.3258266
"Cardellina_canadensis-4","Cardellina_canadensis-2",1192.54379801656,"Cardellina_canadensis",-72,54,-63,45,1970,2014,1970,2014,9605581.28375811
"Cardellina_canadensis-5","Cardellina_canadensis-2",3772.52714171793,"Cardellina_canadensis",-114.807219,55.142948,-63,45,1975,2012,1970,2014,24226838.99644
"Cardellina_canadensis-6","Cardellina_canadensis-2",2675.9674949516,"Cardellina_canadensis",-97.404876,55.443204,-63,45,1970,2014,1970,2014,17782750.6951182
"Cardellina_canadensis-7","Cardellina_canadensis-2",38.3787057393128,"Cardellina_canadensis",-62.735984,45.290147,-63,45,1970,2012,1970,2014,389633.468759921
"Cardellina_canadensis-8","Cardellina_canadensis-2",3198.79746230161,"Cardellina_canadensis",-105.758445,55.410147,-63,45,1970,2014,1970,2014,20528468.0822328
"Cardellina_canadensis-4","Cardellina_canadensis-3",1055.38638916741,"Cardellina_canadensis",-72,54,-86,50,1970,2014,1970,2014,7659156.37940841
"Cardellina_canadensis-5","Cardellina_canadensis-3",2014.99504316419,"Cardellina_canadensis",-114.807219,55.142948,-86,50,1975,2012,1970,2014,13646133.1854544
"Cardellina_canadensis-6","Cardellina_canadensis-3",976.98158350349,"Cardellina_canadensis",-97.404876,55.443204,-86,50,1970,2014,1970,2014,7202044.88413264
"Cardellina_canadensis-7","Cardellina_canadensis-3",1813.35466471945,"Cardellina_canadensis",-62.735984,45.290147,-86,50,1970,2012,1970,2014,11497384.6111932
"Cardellina_canadensis-8","Cardellina_canadensis-3",1455.87106843071,"Cardellina_canadensis",-105.758445,55.410147,-86,50,1970,2014,1970,2014,9947762.27124722
"Cardellina_canadensis-5","Cardellina_canadensis-4",2721.77147521129,"Cardellina_canadensis",-114.807219,55.142948,-72,54,1975,2012,1970,2014,18849654.114329
"Cardellina_canadensis-6","Cardellina_canadensis-4",1632.00884799987,"Cardellina_canadensis",-97.404876,55.443204,-72,54,1970,2014,1970,2014,12405565.8130073
"Cardellina_canadensis-7","Cardellina_canadensis-4",1175.15670422896,"Cardellina_canadensis",-62.735984,45.290147,-72,54,1970,2012,1970,2014,9680875.56912469
"Cardellina_canadensis-8","Cardellina_canadensis-4",2155.53928277616,"Cardellina_canadensis",-105.758445,55.410147,-72,54,1970,2014,1970,2014,15151283.2001218
"Cardellina_canadensis-6","Cardellina_canadensis-5",1100.63902346417,"Cardellina_canadensis",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1975,2012,6830693.3260169
"Cardellina_canadensis-7","Cardellina_canadensis-5",3770.19872045143,"Cardellina_canadensis",-62.735984,45.290147,-114.807219,55.142948,1970,2012,1975,2012,24302133.2818065
"Cardellina_canadensis-8","Cardellina_canadensis-5",574.141163101266,"Cardellina_canadensis",-105.758445,55.410147,-114.807219,55.142948,1970,2014,1975,2012,4000190.17378583
"Cardellina_canadensis-7","Cardellina_canadensis-6",2672.53612521533,"Cardellina_canadensis",-62.735984,45.290147,-97.404876,55.443204,1970,2012,1970,2014,17858044.9804848
"Cardellina_canadensis-8","Cardellina_canadensis-6",527.385762266412,"Cardellina_canadensis",-105.758445,55.410147,-97.404876,55.443204,1970,2014,1970,2014,3490256.86954655
"Cardellina_canadensis-8","Cardellina_canadensis-7",3196.25562815103,"Cardellina_canadensis",-105.758445,55.410147,-62.735984,45.290147,1970,2014,1970,2012,20603762.3675994
"Cardellina_pusilla-2","Cardellina_pusilla-1",4083.52392847451,"Cardellina_pusilla",-66.75,46.5,-125,55,1970,2014,1970,2014,25323239.70257
"Cardellina_pusilla-3","Cardellina_pusilla-1",4417.02092066122,"Cardellina_pusilla",-63,45,-125,55,1970,2012,1970,2014,27689350.9714713
"Cardellina_pusilla-4","Cardellina_pusilla-1",2664.04163698045,"Cardellina_pusilla",-86,50,-125,55,1970,2014,1970,2014,17108645.1604858
"Cardellina_pusilla-5","Cardellina_pusilla-1",3344.96012537843,"Cardellina_pusilla",-72,54,-125,55,1970,2014,1970,2014,22312166.0893604
"Cardellina_pusilla-6","Cardellina_pusilla-1",649.269071916603,"Cardellina_pusilla",-114.807219,55.142948,-125,55,1972,2012,1970,2014,4581154.71006367
"Cardellina_pusilla-7","Cardellina_pusilla-1",1741.38828709469,"Cardellina_pusilla",-97.404876,55.443204,-125,55,1974,2014,1970,2014,10283844.1493427
"Cardellina_pusilla-8","Cardellina_pusilla-1",4056.80930601793,"Cardellina_pusilla",-60.79843,53.003392,-125,55,1974,2014,1970,2014,27045964.7749341
"Cardellina_pusilla-9","Cardellina_pusilla-1",1076.400496747,"Cardellina_pusilla",-120.52011,64.407745,-125,55,1974,2014,1970,2014,6315114.77897322
"Cardellina_pusilla-10","Cardellina_pusilla-1",4413.8697467058,"Cardellina_pusilla",-62.735984,45.290147,-125,55,1970,2014,1970,2014,27764645.2568379
"Cardellina_pusilla-11","Cardellina_pusilla-1",1154.11111008477,"Cardellina_pusilla",-136.036766,63.748366,-125,55,1973,2014,1970,2014,7009492.24660341
"Cardellina_pusilla-12","Cardellina_pusilla-1",1219.24234366611,"Cardellina_pusilla",-105.758445,55.410147,-125,55,1972,2014,1970,2014,7462702.14881723
"Cardellina_pusilla-3","Cardellina_pusilla-2",335.703699237208,"Cardellina_pusilla",-63,45,-66.75,46.5,1970,2012,1970,2014,2366111.26890135
"Cardellina_pusilla-4","Cardellina_pusilla-2",1474.51444685168,"Cardellina_pusilla",-86,50,-66.75,46.5,1970,2014,1970,2014,9055979.05692529
"Cardellina_pusilla-5","Cardellina_pusilla-2",914.103036209836,"Cardellina_pusilla",-72,54,-66.75,46.5,1970,2014,1970,2014,7239470.01485677
"Cardellina_pusilla-6","Cardellina_pusilla-2",3438.31002479142,"Cardellina_pusilla",-114.807219,55.142948,-66.75,46.5,1972,2012,1970,2014,21860727.7275386
"Cardellina_pusilla-7","Cardellina_pusilla-2",2343.06694548614,"Cardellina_pusilla",-97.404876,55.443204,-66.75,46.5,1974,2014,1970,2014,15416639.4262168
"Cardellina_pusilla-8","Cardellina_pusilla-2",840.373192895845,"Cardellina_pusilla",-60.79843,53.003392,-66.75,46.5,1974,2014,1970,2014,8965581.91603014
"Cardellina_pusilla-9","Cardellina_pusilla-2",3774.4780081275,"Cardellina_pusilla",-120.52011,64.407745,-66.75,46.5,1974,2014,1970,2014,23980698.975001
"Cardellina_pusilla-10","Cardellina_pusilla-2",338.846342238024,"Cardellina_pusilla",-62.735984,45.290147,-66.75,46.5,1970,2014,1970,2014,2441405.55426792
"Cardellina_pusilla-11","Cardellina_pusilla-2",4529.59843374653,"Cardellina_pusilla",-136.036766,63.748366,-66.75,46.5,1973,2014,1970,2014,26263344.3789256
"Cardellina_pusilla-12","Cardellina_pusilla-2",2864.83775049836,"Cardellina_pusilla",-105.758445,55.410147,-66.75,46.5,1972,2014,1970,2014,18162356.8133314
"Cardellina_pusilla-4","Cardellina_pusilla-3",1808.65106438151,"Cardellina_pusilla",-86,50,-63,45,1970,2014,1970,2012,11422090.3258266
"Cardellina_pusilla-5","Cardellina_pusilla-3",1192.54379801656,"Cardellina_pusilla",-72,54,-63,45,1970,2014,1970,2012,9605581.28375811
"Cardellina_pusilla-6","Cardellina_pusilla-3",3772.52714171793,"Cardellina_pusilla",-114.807219,55.142948,-63,45,1972,2012,1970,2012,24226838.99644
"Cardellina_pusilla-7","Cardellina_pusilla-3",2675.9674949516,"Cardellina_pusilla",-97.404876,55.443204,-63,45,1974,2014,1970,2012,17782750.6951182
"Cardellina_pusilla-8","Cardellina_pusilla-3",905.208104074023,"Cardellina_pusilla",-60.79843,53.003392,-63,45,1974,2014,1970,2012,11331693.1849315
"Cardellina_pusilla-9","Cardellina_pusilla-3",4085.61356836097,"Cardellina_pusilla",-120.52011,64.407745,-63,45,1974,2014,1970,2012,26346810.2439024
"Cardellina_pusilla-10","Cardellina_pusilla-3",38.3787057393128,"Cardellina_pusilla",-62.735984,45.290147,-63,45,1970,2014,1970,2012,389633.468759921
"Cardellina_pusilla-11","Cardellina_pusilla-3",4841.90919947554,"Cardellina_pusilla",-136.036766,63.748366,-63,45,1973,2014,1970,2012,28629455.647827
"Cardellina_pusilla-12","Cardellina_pusilla-3",3198.79746230161,"Cardellina_pusilla",-105.758445,55.410147,-63,45,1972,2014,1970,2012,20528468.0822328
"Cardellina_pusilla-5","Cardellina_pusilla-4",1055.38638916741,"Cardellina_pusilla",-72,54,-86,50,1970,2014,1970,2014,7659156.37940841
"Cardellina_pusilla-6","Cardellina_pusilla-4",2014.99504316419,"Cardellina_pusilla",-114.807219,55.142948,-86,50,1972,2012,1970,2014,13646133.1854544
"Cardellina_pusilla-7","Cardellina_pusilla-4",976.98158350349,"Cardellina_pusilla",-97.404876,55.443204,-86,50,1974,2014,1970,2014,7202044.88413264
"Cardellina_pusilla-8","Cardellina_pusilla-4",1768.42232416284,"Cardellina_pusilla",-60.79843,53.003392,-86,50,1974,2014,1970,2014,11954510.417929
"Cardellina_pusilla-9","Cardellina_pusilla-4",2574.08777914735,"Cardellina_pusilla",-120.52011,64.407745,-86,50,1974,2014,1970,2014,15854561.9566302
"Cardellina_pusilla-10","Cardellina_pusilla-4",1813.35466471945,"Cardellina_pusilla",-62.735984,45.290147,-86,50,1970,2014,1970,2014,11497384.6111932
"Cardellina_pusilla-11","Cardellina_pusilla-4",3293.07308393811,"Cardellina_pusilla",-136.036766,63.748366,-86,50,1973,2014,1970,2014,18137207.3605548
"Cardellina_pusilla-12","Cardellina_pusilla-4",1455.87106843071,"Cardellina_pusilla",-105.758445,55.410147,-86,50,1972,2014,1970,2014,9947762.27124722
"Cardellina_pusilla-6","Cardellina_pusilla-5",2721.77147521129,"Cardellina_pusilla",-114.807219,55.142948,-72,54,1972,2012,1970,2014,18849654.114329
"Cardellina_pusilla-7","Cardellina_pusilla-5",1632.00884799987,"Cardellina_pusilla",-97.404876,55.443204,-72,54,1974,2014,1970,2014,12405565.8130073
"Cardellina_pusilla-8","Cardellina_pusilla-5",749.122301082842,"Cardellina_pusilla",-60.79843,53.003392,-72,54,1974,2014,1970,2014,5236797.23349153
"Cardellina_pusilla-9","Cardellina_pusilla-5",2908.46301475269,"Cardellina_pusilla",-120.52011,64.407745,-72,54,1974,2014,1970,2014,20969625.3617915
"Cardellina_pusilla-10","Cardellina_pusilla-5",1175.15670422896,"Cardellina_pusilla",-62.735984,45.290147,-72,54,1970,2014,1970,2014,9680875.56912469
"Cardellina_pusilla-11","Cardellina_pusilla-5",3665.04625351795,"Cardellina_pusilla",-136.036766,63.748366,-72,54,1973,2014,1970,2014,23252270.765716
"Cardellina_pusilla-12","Cardellina_pusilla-5",2155.53928277616,"Cardellina_pusilla",-105.758445,55.410147,-72,54,1972,2014,1970,2014,15151283.2001218
"Cardellina_pusilla-7","Cardellina_pusilla-6",1100.63902346417,"Cardellina_pusilla",-97.404876,55.443204,-114.807219,55.142948,1974,2014,1972,2012,6830693.3260169
"Cardellina_pusilla-8","Cardellina_pusilla-6",3446.93543990314,"Cardellina_pusilla",-60.79843,53.003392,-114.807219,55.142948,1974,2014,1972,2012,23583452.7999028
"Cardellina_pusilla-9","Cardellina_pusilla-6",1078.84680739994,"Cardellina_pusilla",-120.52011,64.407745,-114.807219,55.142948,1974,2014,1972,2012,6732552.31994465
"Cardellina_pusilla-10","Cardellina_pusilla-6",3770.19872045143,"Cardellina_pusilla",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1972,2012,24302133.2818065
